order_id,order_date,customer_id,region,last_touch_channel,device_type,shipping_cost,order_total,is_returned,returned_amount
3633,2023-02-17,375,Midwest,Organic Search,Mobile,0.0,766.69,False,0.0
3634,2025-01-17,784,South,Referral,Mobile,10.21,56.75,False,0.0
3635,2024-04-16,4047,Northeast,Display,Desktop,3.72,94.02,False,0.0
3636,2025-05-11,4038,Northeast,Display,Mobile,13.79,436.29,False,0.0
3637,2025-02-03,9683,West,Organic Search,Desktop,1.53,178.07,False,0.0
3638,2023-08-24,2020,Northeast,Social,Desktop,8.92,116.41,False,0.0
3639,2023-06-10,14942,South,Direct,Desktop,5.35,122.86,False,0.0
3640,2024-02-09,13216,Northeast,Paid Search,Mobile,6.91,98.63,False,0.0
3641,2023-01-21,721,West,Social,Desktop,6.28,442.87,False,0.0
3642,2024-05-02,11838,South,Referral,Desktop,8.96,127.96,False,0.0
3643,2023-11-19,14875,Northeast,Social,Desktop,5.21,135.3,False,0.0
3644,2024-12-31,8180,Midwest,Paid Search,Mobile,6.99,500.13,False,0.0
3645,2025-04-11,9934,Midwest,Display,Tablet,3.85,611.59,False,0.0
3646,2024-02-01,5885,South,Referral,Desktop,1.58,227.74,False,0.0
3647,2025-04-01,10803,Northeast,Email,Mobile,8.68,429.43,False,0.0
3648,2023-01-29,829,West,Organic Search,Tablet,8.43,620.86,False,0.0
3649,2023-06-09,3447,West,Social,Mobile,3.48,50.63,False,0.0
3650,2024-10-01,8669,Northeast,Display,Mobile,11.04,200.19,False,0.0
3651,2023-05-29,14584,West,Display,Desktop,6.98,392.88,False,0.0
3652,2023-09-30,11470,West,Social,,5.01,105.48,False,0.0
3653,2023-07-12,9755,Northeast,Email,Tablet,7.79,126.08,False,0.0
3654,2025-03-03,178,Northeast,Paid Search,Desktop,0.0,348.44,False,0.0
3655,2024-08-01,3971,Northeast,Social,Mobile,8.82,852.7,False,0.0
3656,2025-06-12,13942,West,Paid Search,Mobile,4.54,535.78,False,0.0
3657,2023-08-28,12546,west  ,Email,Desktop,8.18,83.44,False,0.0
3658,2024-06-18,6673,West,Social,Desktop,6.35,76.31,False,0.0
3659,2025-04-16,4107,Northeast,Paid Search,Desktop,4.11,199.72,False,0.0
3660,2023-07-25,8112,Northeast,Email,Tablet,9.95,465.96,False,0.0
3661,2023-03-18,3290,Midwest,Direct,Desktop,8.01,320.69,False,0.0
3662,2024-12-12,10919,Northeast,Organic Search,Mobile,10.09,51.28,False,0.0
3663,2024-11-07,1387,Northeast,Organic Search,Mobile,3.67,458.11,False,0.0
3664,2024-06-20,8239,South,Organic Search,Mobile,7.52,70.29,False,0.0
3665,2024-12-02,3824,West,Paid Search,Mobile,6.67,91.98,False,0.0
3666,2024-09-02,13650,West,Display,Mobile,0.0,289.3,False,0.0
3667,2024-12-19,10561,Northeast,Referral,Mobile,8.25,619.37,False,0.0
3668,2023-08-18,9641,West,Paid Search,Desktop,9.49,791.95,False,0.0
3669,2023-06-29,2289,Midwest,Organic Search,Mobile,3.53,89.93,False,0.0
3670,2025-03-03,2403,Northeast,Direct,Desktop,3.19,615.64,False,0.0
3671,2024-03-04,4129,Northeast,Organic Search,Mobile,3.25,449.37,False,0.0
3672,2024-06-14,12231,South,Email,Desktop,5.62,702.89,False,0.0
3673,2023-11-09,14353,South,Referral,Tablet,13.38,63.88,False,0.0
3674,2024-07-21,2343,West,Social,Mobile,10.22,15.77,False,0.0
3675,2023-06-25,13451,Midwest,Social,Desktop,4.66,461.7,False,0.0
3676,2023-09-06,3010,South,Paid Search,Tablet,6.48,303.27,False,0.0
3677,2024-12-27,13609,Midwest,Email,Mobile,6.01,323.57,False,0.0
3678,2024-08-24,14624,South,Referral,Desktop,14.97,554.29,False,0.0
3679,2023-06-20,5980,South,Social,Desktop,4.65,330.51,False,0.0
3680,2023-05-04,4208,Northeast,Email,Desktop,5.25,340.49,False,0.0
3681,2024-10-25,3740,Northeast,Email,Mobile,0.0,593.8,False,0.0
3682,2023-07-09,9254,South,Social,Mobile,4.77,137.86,False,0.0
3683,2023-07-07,1134,West,Organic Search,Desktop,4.01,73.91,False,0.0
3684,2024-11-07,14598,South,Organic Search,Desktop,9.72,618.08,False,0.0
3685,2023-07-13,9561,South,Email,Desktop,7.27,334.48,False,0.0
3686,2024-09-11,8231,Northeast,Organic Search,Mobile,0.0,6.83,False,0.0
3687,2024-05-06,10058,West,Paid Search,Mobile,7.85,80.34,False,0.0
3688,2025-02-18,10594,West,Social,Mobile,7.56,207.98,False,0.0
3689,2024-05-01,7959,South,Display,Mobile,7.62,105.76,False,0.0
3690,2023-05-08,7686,South,Organic Search,Desktop,8.47,39.05,False,0.0
3691,2024-11-04,8619,South,Organic Search,Mobile,4.77,78.23,False,0.0
3692,2024-12-22,13961,South,Display,Mobile,10.31,447.06,False,0.0
3693,2023-05-29,10960,Northeast,Organic Search,Mobile,9.52,36.09,False,0.0
3694,2024-07-21,1614,Northeast,Display,Desktop,7.93,55.67,False,0.0
3695,2024-11-02,3548,West,Display,Mobile,3.51,151.99,False,0.0
3696,2024-01-16,9089,Northeast,Organic Search,Mobile,5.84,111.77,False,0.0
3697,2023-03-17,7103,West,Paid Search,Mobile,9.32,36.35,False,0.0
3698,2025-05-26,3822,Northeast,Display,Mobile,5.96,99.02,False,0.0
3699,2025-04-07,13433,Midwest,Referral,Desktop,4.63,222.93,False,0.0
3700,2024-05-24,7816,South,Direct,Mobile,2.31,114.77,False,0.0
3701,2025-03-07,342,Midwest,Direct,Tablet,13.55,378.02,False,0.0
3702,2024-03-05,7668,mid-west,Referral,Mobile,1.24,379.27,False,0.0
3703,2024-03-28,11169,West,Display,Desktop,4.6,527.4,False,0.0
3704,2023-03-14,12233,Midwest,Social,Mobile,5.28,66.42,False,0.0
3705,2024-11-03,3851,West,Direct,Mobile,10.56,310.52,False,0.0
3706,2024-08-15,14223,Northeast,Paid Search,Desktop,5.79,44.77,False,0.0
3707,2024-12-22,3802,Midwest,Email,Desktop,6.83,491.16,False,0.0
3708,2024-05-03,420,Northeast,Direct,,5.76,439.5,False,0.0
3709,2025-01-05,11458,South,Paid Search,Mobile,7.14,271.76,False,0.0
3710,2025-02-03,13489,South,Referral,Mobile,8.32,426.41,False,0.0
3711,2023-10-11,9887,South,Organic Search,Mobile,3.67,781.0,False,0.0
3712,2023-03-19,9253,Midwest,Email,Tablet,9.48,337.81,False,0.0
3713,2024-07-16,8255,Northeast,Organic Search,Mobile,8.23,349.19,False,0.0
3714,2023-05-24,728,South,Organic Search,Desktop,12.62,252.36,True,227.11
3715,2023-05-14,12720,Northeast,Referral,Mobile,11.8,87.06,False,0.0
3716,2025-02-09,6099,West,Paid Search,,6.95,116.48,False,0.0
3717,2025-02-22,12506,West,Social,Desktop,3.68,940.31,False,0.0
3718,2023-06-19,4649,South,Email,Desktop,8.32,263.72,False,0.0
3719,2024-06-23,14981,South,Direct,Mobile,5.85,224.32,True,104.03
3720,2023-02-09,6404,South,Email,Mobile,6.5,100.96,False,0.0
3721,2024-04-01,5123,South,Display,Desktop,2.67,106.77,False,0.0
3722,2024-07-31,5510,mid-west,Direct,Desktop,6.55,255.47,False,0.0
3723,2024-11-18,3811,South,Paid Search,Desktop,5.8,111.16,False,0.0
3724,2025-06-03,1186,Midwest,Organic Search,Mobile,8.79,114.69,False,0.0
3725,2024-12-06,11664,Midwest,Email,Mobile,8.49,37.98,False,0.0
3726,2025-01-18,6311,West,Referral,Mobile,5.85,140.52,False,0.0
3727,2024-07-30,14205,West,Referral,Desktop,8.45,39.41,False,0.0
3728,2023-07-21,8353,Northeast,Display,Tablet,5.25,163.19,False,0.0
3729,2024-08-05,1241,West,Email,Mobile,6.59,209.43,False,0.0
3730,2023-11-03,6583,Midwest,Display,Desktop,5.13,213.43,False,0.0
3731,2023-06-10,6079,South,Email,Desktop,7.82,33.11,False,0.0
3732,2023-07-20,523,Midwest,Display,Mobile,8.84,78.97,False,0.0
3733,2023-10-12,4416,West,Referral,Desktop,12.26,1395.95,False,0.0
3734,2024-01-21,13053,South,Display,Mobile,7.21,363.18,False,0.0
3735,2023-01-24,5376,Northeast,Display,Mobile,6.55,56.75,False,0.0
3736,2024-01-07,9507,Northeast,Paid Search,Desktop,3.93,186.43,False,0.0
3737,2025-01-29,504,Northeast,Organic Search,Desktop,10.99,433.07,False,0.0
3738,2025-05-19,4464,Midwest,Direct,Desktop,11.64,684.05,False,0.0
3739,2024-06-02,688,Northeast,Direct,Desktop,3.12,59.6,False,0.0
3740,2024-12-28,7490,Northeast,Direct,Tablet,10.61,206.61,False,0.0
3741,2025-01-28,7,Midwest,Email,Mobile,4.96,46.74,False,0.0
3742,2023-03-05,2956,Midwest,Social,Desktop,1.49,229.55,False,0.0
3743,2024-09-16,5476,South,Email,Desktop,7.76,466.81,False,0.0
3744,2023-11-13,14302,South,Paid Search,Tablet,0.0,408.36,False,0.0
3745,2025-03-14,5492,Midwest,Direct,Desktop,7.69,185.77,False,0.0
3746,2023-08-27,2638,Midwest,Paid Search,Tablet,3.86,91.38,False,0.0
3747,2023-05-27,8406,mid-west,Direct,Desktop,12.55,50.97,False,0.0
3748,2024-12-03,10063,Midwest,Display,Desktop,0.0,218.23,False,0.0
3749,2024-01-02,12611,South,Display,Desktop,10.02,278.62,False,0.0
3750,2023-12-14,3795,Northeast,Email,Desktop,5.51,131.26,False,0.0
3751,2025-01-25,3672,West,Social,Desktop,0.0,52.61,False,0.0
3752,2023-10-22,2997,South,Organic Search,Desktop,0.0,191.77,False,0.0
3753,2025-01-22,573,South,Organic Search,Mobile,4.08,236.19,False,0.0
3754,2024-11-12,14131,Northeast,Referral,Desktop,5.92,183.65,False,0.0
3755,2023-12-24,1654,Midwest,Email,Desktop,3.2,423.34,False,0.0
3756,2023-12-28,6399,South,Paid Search,Mobile,7.35,422.08,False,0.0
3757,2023-08-13,6193,West,Direct,Desktop,7.64,72.02,False,0.0
3758,2024-04-20,13048,Midwest,Paid Search,Mobile,0.0,496.64,False,0.0
3759,2024-05-17,4363,Northeast,Email,Mobile,6.11,626.09,False,0.0
3760,2025-03-30,5736,South,Organic Search,Mobile,12.21,578.98,False,0.0
3761,2024-07-03,13221,Northeast,Email,Desktop,6.67,798.97,False,0.0
3762,2025-02-10,7925,Midwest,Direct,Desktop,9.85,383.57,False,0.0
3763,2023-05-29,9947,Midwest,Organic Search,Tablet,11.23,165.98,False,0.0
3764,2023-06-03,6143,Midwest,Organic Search,Tablet,2.04,45.64,False,0.0
3765,2024-09-24,2558,West,Organic Search,Mobile,7.4,846.96,False,0.0
3766,2023-12-30,11428,South,Display,Mobile,0.0,281.32,False,0.0
3767,2024-06-10,2558,West,Email,Mobile,5.52,270.85,False,0.0
3768,2023-06-14,4219,West,Paid Search,Desktop,7.43,33.51,False,0.0
3769,2023-10-30,7293,West,Paid Search,Mobile,3.52,128.23,False,0.0
3770,2023-12-24,1284,South,Organic Search,Desktop,2.24,473.86,False,0.0
3771,2023-12-25,2387,Northeast,Social,,0.0,141.74,False,0.0
3772,2024-06-29,13462,South,Referral,Mobile,9.36,70.15,False,0.0
3773,2024-11-09,10699,South,Organic Search,Mobile,6.75,22.2,False,0.0
3774,2023-06-14,5492,Midwest,Display,Mobile,10.06,18.6,False,0.0
3775,2024-03-25,5498,Northeast,Organic Search,Mobile,2.38,294.37,False,0.0
3776,2024-11-29,681,West,Social,Tablet,1.52,230.72,False,0.0
3777,2024-02-28,3219,Northeast,Paid Search,Desktop,12.23,232.41,False,0.0
3778,2023-08-02,12319,West,Paid Search,Mobile,5.76,144.35,False,0.0
3779,2023-05-29,5478,West,Display,Desktop,9.45,423.22,False,0.0
3780,2024-12-01,6042,Midwest,Paid Search,Mobile,10.22,361.99,False,0.0
3781,2024-12-31,9006,Midwest,Organic Search,Mobile,8.67,88.53,False,0.0
3782,2023-11-15,5996,Midwest,Paid Search,Desktop,11.83,375.75,False,0.0
3783,2024-01-14,1652,Northeast,Referral,Desktop,6.4,252.7,False,0.0
3784,2025-02-27,1191,West,Paid Search,Desktop,7.11,241.18,False,0.0
3785,2024-03-09,6632,West,Social,Tablet,12.26,162.6,False,0.0
3786,2025-04-26,11379,Northeast,Email,Desktop,3.11,540.03,False,0.0
3787,2023-03-31,7488,Midwest,Social,Desktop,4.78,185.41,False,0.0
3788,2023-06-23,5272,Midwest,Paid Search,Mobile,0.0,234.09,False,0.0
3789,2024-05-24,2026,West,Social,Mobile,7.96,295.8,False,0.0
3790,2023-11-27,2291,West,Display,Desktop,10.79,193.23,False,0.0
3791,2023-12-20,5139,South,Organic Search,Mobile,5.33,214.53,False,0.0
3792,2024-01-29,8208,Northeast,Email,Desktop,3.25,140.53,False,0.0
3793,2023-04-02,7791,South,Display,Mobile,6.45,35.29,False,0.0
3794,2025-01-02,833,South,Direct,Mobile,5.58,1123.33,False,0.0
3795,2023-01-24,9482,South,Paid Search,Desktop,6.48,353.62,False,0.0
3796,2023-05-01,1501,Northeast,Social,Mobile,7.77,117.09,False,0.0
3797,2025-02-07,10150,South,Direct,Desktop,10.04,181.98,False,0.0
3798,2024-12-12,11244,Midwest,Social,Mobile,6.48,159.67,False,0.0
3799,2025-04-04,2702,Northeast,Display,Mobile,5.51,128.44,False,0.0
3800,2024-08-27,13947,South,Referral,Desktop,9.6,77.09,False,0.0
3801,2025-01-13,4953,Midwest,Social,Desktop,8.93,249.79,False,0.0
3802,2024-11-19,11207,Midwest,Paid Search,Mobile,6.82,49.25,False,0.0
3803,2025-05-02,9693,West,Social,Mobile,8.83,607.07,False,0.0
3804,2024-08-08,10448,Northeast,Paid Search,Desktop,11.11,526.58,False,0.0
3805,2024-01-11,13556,South,Email,Desktop,6.36,177.29,False,0.0
3806,2023-09-16,14022,Northeast,Organic Search,Mobile,10.43,198.53,False,0.0
3807,2024-07-27,10155,West,Organic Search,Desktop,12.48,207.95,False,0.0
3808,2024-06-17,6570,Northeast,Referral,Tablet,10.91,964.21,False,0.0
3809,2024-03-22,13190,Northeast,Social,Desktop,7.19,45.23,True,35.61
3810,2024-12-27,7412,South,Organic Search,Desktop,6.11,191.68,False,0.0
3811,2023-02-27,14690,South,Social,Tablet,4.77,172.42,False,0.0
3812,2025-01-01,6124,Midwest,Paid Search,Tablet,0.0,293.74,False,0.0
3813,2023-12-08,5694,West,Display,Desktop,3.47,263.06,False,0.0
3814,2023-04-28,45,South,Referral,Desktop,7.71,99.9,False,0.0
3815,2023-10-04,6350,South,Organic Search,Desktop,4.2,43.99,False,0.0
3816,2025-03-21,11546,South,Referral,Desktop,7.27,199.82,False,0.0
3817,2025-03-05,4685,South,Display,Mobile,0.99,1509.25,False,0.0
3818,2025-04-22,3346,South,Organic Search,Mobile,5.16,197.74,False,0.0
3819,2024-10-19,9466,West,Paid Search,Desktop,1.39,135.22,False,0.0
3820,2024-04-08,8604,West,Paid Search,Desktop,0.74,544.82,False,0.0
3821,2024-11-04,8623,Northeast,Display,Desktop,4.89,804.0,False,0.0
3822,2024-08-02,11449,West,Display,,0.41,142.01,False,0.0
3823,2024-04-12,9451,South,Display,Mobile,9.37,550.97,False,0.0
3824,2023-12-26,3440,South,Organic Search,Desktop,0.0,400.04,False,0.0
3825,2024-08-17,11978,Midwest,Paid Search,Desktop,7.63,299.27,False,0.0
3826,2025-03-08,8487,Midwest,Direct,Desktop,4.21,474.05,False,0.0
3827,2025-01-27,13943,West,Organic Search,Desktop,9.43,141.92,False,0.0
3828,2023-12-14,5931,Midwest,Paid Search,Mobile,7.48,123.18,False,0.0
3829,2023-01-28,7492,West,Social,Desktop,6.47,313.21,False,0.0
3830,2023-07-10,5515,Northeast,Organic Search,Desktop,4.92,716.38,False,0.0
3831,2023-12-14,5339,South,Social,Mobile,9.87,112.14,False,0.0
3832,2023-05-11,9443,Northeast,Email,Desktop,8.97,37.21,True,13.14
3833,2023-08-25,7736,Midwest,Display,Desktop,7.81,336.27,False,0.0
3834,2025-03-07,5414,Midwest,Social,Desktop,3.52,73.46,True,49.17
3835,2023-06-20,956,Midwest,Referral,Mobile,6.39,364.66,False,0.0
3836,2023-11-02,13972,South,Organic Search,Desktop,9.46,479.26,False,0.0
3837,2023-12-01,7298,South,Paid Search,Mobile,6.92,82.02,False,0.0
3838,2024-09-27,2902,South,Social,Desktop,0.61,526.51,False,0.0
3839,2023-03-26,13564,West,Display,Mobile,4.06,168.12,False,0.0
3840,2023-11-16,8281,Northeast,Paid Search,Desktop,2.89,1083.68,False,0.0
3841,2025-02-08,801,west  ,Display,Desktop,8.97,623.89,False,0.0
3842,2023-07-01,4293,Midwest,Organic Search,Mobile,7.56,103.67,False,0.0
3843,2024-09-19,3250,Northeast,Display,Tablet,6.13,724.15,False,0.0
3844,2023-11-02,7756,South,Direct,Tablet,6.28,1538.72,False,0.0
3845,2024-04-11,4037,South,Paid Search,Tablet,7.67,88.82,False,0.0
3846,2023-04-21,12119,South,Referral,Desktop,3.87,392.53,False,0.0
3847,2024-05-18,2474,Northeast,Referral,Mobile,1.88,278.35,False,0.0
3848,2024-11-04,6291,West,Social,Desktop,11.82,197.49,False,0.0
3849,2025-06-20,14714,South,Email,Tablet,0.0,163.41,False,0.0
3850,2024-10-07,4604,Midwest,Referral,Mobile,7.41,559.36,False,0.0
3851,2023-10-08,6428,Midwest,Organic Search,Mobile,5.32,142.72,False,0.0
3852,2023-01-16,13190,Northeast,Organic Search,Mobile,7.71,875.51,False,0.0
3853,2024-03-01,5814,Midwest,Referral,Desktop,8.31,591.99,False,0.0
3854,2024-09-05,11177,South,Email,Desktop,8.24,409.04,False,0.0
3855,2024-01-06,9276,Northeast,Paid Search,Desktop,8.77,648.54,False,0.0
3856,2024-04-11,4149,West,Email,Tablet,8.62,358.7,True,301.21
3857,2024-11-27,7456,Midwest,Organic Search,Desktop,0.0,28.82,True,17.27
3858,2023-12-20,1668,Northeast,Organic Search,Mobile,9.17,207.04,False,0.0
3859,2024-12-18,126,South,Direct,Desktop,9.63,437.09,False,0.0
3860,2025-01-30,7090,West,Direct,Mobile,3.78,237.88,False,0.0
3861,2023-10-12,4864,South,Organic Search,Mobile,3.61,115.26,False,0.0
3862,2025-05-13,10642,Northeast,Email,Desktop,15.83,275.6,False,0.0
3863,2024-10-01,12730,West,Organic Search,Desktop,9.61,110.22,False,0.0
3864,2023-06-08,2431,Northeast,Referral,Mobile,7.9,240.32,False,0.0
3865,2024-04-11,4323,Northeast,Direct,Mobile,9.59,327.05,False,0.0
3866,2023-07-24,8909,Northeast,Email,Desktop,6.58,163.84,False,0.0
3867,2023-10-30,12422,West,Email,Mobile,8.84,200.43,False,0.0
3868,2025-01-26,2955,West,Social,Mobile,11.23,66.09,False,0.0
3869,2023-01-03,2786,South,Referral,Mobile,4.77,535.17,False,0.0
3870,2024-11-03,8051,South,Organic Search,Mobile,8.45,123.09,False,0.0
3871,2025-01-20,10438,South,Direct,Desktop,0.0,1594.81,False,0.0
3872,2023-07-07,3791,Northeast,Direct,Mobile,5.91,145.81,False,0.0
3873,2024-02-12,879,Midwest,Direct,Mobile,3.99,138.97,False,0.0
3874,2023-04-16,4154,Midwest,Referral,Mobile,10.43,61.67,False,0.0
3875,2024-08-23,12434,Northeast,Email,Tablet,7.04,57.76,False,0.0
3876,2023-09-27,9943,South,Email,Desktop,12.88,650.97,False,0.0
3877,2025-01-08,13701,Northeast,Organic Search,Desktop,7.58,363.72,False,0.0
3878,2025-01-10,11767,Midwest,Referral,Desktop,11.47,238.41,False,0.0
3879,2023-09-18,3024,West,Organic Search,Mobile,3.43,200.55,False,0.0
3880,2023-01-23,10804,South,Paid Search,Desktop,8.32,19.41,False,0.0
3881,2024-12-10,8271,West,Organic Search,Desktop,7.36,83.69,False,0.0
3882,2023-09-27,11976,Midwest,Direct,Desktop,6.07,94.92,False,0.0
3883,2024-02-08,2121,Northeast,Organic Search,Desktop,8.46,186.23,False,0.0
3884,2025-04-30,5737,Northeast,Organic Search,Desktop,10.02,415.6,False,0.0
3885,2024-04-24,5081,Northeast,Paid Search,Mobile,5.59,452.9,False,0.0
3886,2023-07-30,11572,Northeast,Social,Mobile,4.75,102.97,False,0.0
3887,2023-09-14,1528,Midwest,Paid Search,Mobile,4.16,78.67,False,0.0
3888,2023-12-11,8610,Midwest,Display,Tablet,8.57,338.36,False,0.0
3889,2024-03-24,14270,Midwest,Email,Desktop,11.09,121.69,False,0.0
3890,2025-04-29,5328,Northeast,Display,Tablet,10.28,68.42,False,0.0
3891,2025-05-16,218,Northeast,Paid Search,Desktop,10.06,207.79,False,0.0
3892,2024-08-28,8558,South,Email,Desktop,10.46,790.77,False,0.0
3893,2023-11-21,10875,Northeast,Paid Search,Desktop,10.6,316.51,False,0.0
3894,2023-12-22,14665,Midwest,Referral,Mobile,10.3,355.84,False,0.0
3895,2023-07-16,14998,Midwest,Referral,Tablet,8.59,350.14,False,0.0
3896,2024-10-27,712,West,Paid Search,Mobile,10.64,114.94,False,0.0
3897,2024-02-17,4385,Northeast,Referral,Mobile,1.0,1058.95,False,0.0
3898,2025-06-09,12895,south ,Organic Search,Mobile,8.63,38.09,False,0.0
3899,2025-04-26,3267,South,Display,Mobile,1.94,551.64,False,0.0
3900,2024-11-10,7957,South,Direct,Desktop,5.25,33.95,False,0.0
3901,2023-07-03,8226,Northeast,Email,Mobile,8.93,114.28,False,0.0
3902,2024-03-24,8586,Northeast,Paid Search,Mobile,10.31,298.75,False,0.0
3903,2024-06-21,3447,West,Paid Search,Mobile,7.32,600.16,False,0.0
3904,2023-08-08,2626,West,Social,Desktop,10.26,653.28,False,0.0
3905,2024-04-11,4170,Midwest,Direct,Mobile,6.45,578.01,False,0.0
3906,2023-11-16,11081,South,Paid Search,Desktop,9.36,79.27,False,0.0
3907,2023-08-07,4300,South,Organic Search,Tablet,2.92,320.32,False,0.0
3908,2024-08-18,2143,South,Display,Mobile,7.6,76.03,False,0.0
3909,2023-12-27,8534,Midwest,Organic Search,Mobile,6.16,158.86,False,0.0
3910,2023-11-21,11187,South,Email,Tablet,2.98,100.14,False,0.0
3911,2024-09-08,14874,West,Email,Mobile,1.4,158.9,False,0.0
3912,2023-09-08,1752,South,Organic Search,Mobile,1.32,337.28,False,0.0
3913,2023-05-06,12509,Midwest,Email,Mobile,10.34,111.91,False,0.0
3914,2024-10-06,4489,Northeast,Email,Tablet,9.16,538.57,False,0.0
3915,2024-03-23,8955,Midwest,Email,Desktop,13.1,408.71,False,0.0
3916,2023-01-16,5941,Northeast,Organic Search,Mobile,8.23,162.6,False,0.0
3917,2025-02-11,13039,Northeast,Paid Search,Mobile,7.51,266.63,False,0.0
3918,2024-04-18,5221,Northeast,Organic Search,Desktop,10.51,130.56,False,0.0
3919,2024-05-31,5167,west  ,Social,Mobile,8.66,750.25,False,0.0
3920,2025-04-23,3813,Midwest,Direct,Mobile,6.06,131.89,False,0.0
3921,2023-11-28,3154,West,Referral,Desktop,0.0,88.06,False,0.0
3922,2025-03-12,5810,Midwest,Organic Search,Mobile,7.13,528.87,False,0.0
3923,2023-01-24,5737,Northeast,Referral,Desktop,2.99,567.6,True,270.65
3924,2024-10-31,7843,West,Display,Desktop,3.35,149.64,False,0.0
3925,2024-07-31,13004,Midwest,Email,Mobile,0.82,144.89,False,0.0
3926,2025-03-20,11138,West,Paid Search,Desktop,12.55,219.31,False,0.0
3927,2024-06-06,14500,West,Paid Search,Mobile,6.75,132.58,False,0.0
3928,2023-04-28,1279,West,Paid Search,Desktop,6.47,66.39,False,0.0
3929,2023-11-09,1476,West,Paid Search,Desktop,7.8,535.34,False,0.0
3930,2025-03-04,128,Northeast,Email,Desktop,3.86,73.81,True,21.78
3931,2024-05-21,8417,Northeast,Paid Search,Desktop,7.33,250.64,False,0.0
3932,2024-03-17,10695,Northeast,Organic Search,Mobile,7.01,32.03,False,0.0
3933,2023-04-23,880,Northeast,Email,Tablet,0.0,24.13,False,0.0
3934,2024-03-07,2208,Northeast,Referral,Desktop,7.86,205.59,False,0.0
3935,2024-07-30,14049,Northeast,Paid Search,Mobile,10.16,283.76,False,0.0
3936,2023-11-20,1583,Midwest,Organic Search,Mobile,7.84,1021.05,False,0.0
3937,2024-01-20,13560,Midwest,Paid Search,Mobile,3.42,41.62,False,0.0
3938,2025-03-07,8339,Midwest,Paid Search,Desktop,8.25,178.84,False,0.0
3939,2024-09-03,9368,West,Organic Search,Mobile,6.27,80.7,False,0.0
3940,2024-11-02,9755,Northeast,Social,Desktop,5.8,56.54,False,0.0
3941,2024-05-17,4501,South,Organic Search,Desktop,7.94,298.11,False,0.0
3942,2023-09-12,11122,South,Social,Mobile,9.39,125.18,False,0.0
3943,2023-04-30,10438,South,Paid Search,Desktop,6.86,156.08,False,0.0
3944,2025-05-25,4442,Northeast,Email,Tablet,9.05,167.93,False,0.0
3945,2024-05-07,5113,Midwest,Organic Search,,9.78,317.52,False,0.0
3946,2025-01-29,12985,Northeast,Display,Desktop,7.81,304.58,False,0.0
3947,2025-02-02,9012,Midwest,Referral,Mobile,0.0,824.88,False,0.0
3948,2023-01-25,1994,Midwest,Referral,Tablet,6.71,255.48,False,0.0
